"variable","eta_B_waba","eta_W_waba","E_waba","eta_B_int","eta_W_int","E_int","delta_eta_B","E_ratio","class_waba","class_iwaba","V_C","V_R","V_W","delta_E","F_score","branch","selection_rule","analysis_family","target_label","pair_label","var1","var2","r_between_waba","r_within","r_between_int","weighted_between_waba","weighted_within_waba","weighted_between_int","weighted_within_int","delta_A","dominance_waba","dominance_iwaba","flipped","n_pairs","mean_abs_r_between_waba","mean_abs_r_between_int","mean_abs_weighted_between_waba","mean_abs_weighted_within_waba","mean_abs_weighted_between_int","mean_abs_weighted_within_int","proportion_between_dominant_waba","proportion_between_dominant_iwaba","consistency_rate_waba","consistency_rate_iwaba","n_dominance_flips","pi_R","E_C_int","E_R_int","E_R_het_int","V_R_het","r_R_billard","r_R_billard_defined","r_R_het","r_R_het_defined","statistic","df1","df2","p_value","center","p_adj","reject","within_group_dominant","stat_name","estimate","ci_lower","ci_upper","ci_defined","n_finite","boot_defined_rate","reject_null","notes","n","p","K","G","radius_prop","mean_eta_B_waba","mean_eta_B_int","mean_delta_eta_B","reclassified_count","reclassified_prop","mean_pi_R","mean_E_R_het_int","T_het","dominance_flip_count","mean_r_R_billard","mean_r_R_het_signed","positive_r_R_het_count","negative_r_R_het_count","bf_raw_count","bf_bh_count","bf_bh_prop","selected_pair_count","bootstrap_B","bootstrap_seed"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_2195--Probe_2594","Probe_2195--Probe_2594","Probe_2195","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901858431888208,TRUE,0.655938486265323,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_2195--Probe_10272","Probe_2195--Probe_10272","Probe_2195","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533264331340691,TRUE,-0.339169212515497,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_2195--Probe_11918","Probe_2195--Probe_11918","Probe_2195","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460374299940447,TRUE,-0.0466760861315478,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_2195--Probe_7598","Probe_2195--Probe_7598","Probe_2195","Probe_7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808475753957735,TRUE,0.181868074315114,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_2195--Probe_2445","Probe_2195--Probe_2445","Probe_2195","Probe_2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902040931084739,TRUE,0.544058088019723,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_9693","Probe_9230--Probe_9693","Probe_9230","Probe_9693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88944238508308,TRUE,0.663097082712032,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_4312","Probe_9230--Probe_4312","Probe_9230","Probe_4312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36997599842268,TRUE,-0.0376340305523027,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_7999","Probe_9230--Probe_7999","Probe_9230","Probe_7999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766610856505399,TRUE,0.494896699353288,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_10529","Probe_9230--Probe_10529","Probe_9230","Probe_10529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61495972204543,TRUE,0.549827339054442,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_2594","Probe_9230--Probe_2594","Probe_9230","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738852799289726,TRUE,0.0979857548265831,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_10272","Probe_9230--Probe_10272","Probe_9230","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921366332751252,TRUE,0.816062292242095,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_11918","Probe_9230--Probe_11918","Probe_9230","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790468633623857,TRUE,0.728836598599705,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_7598","Probe_9230--Probe_7598","Probe_9230","Probe_7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877182010144717,TRUE,0.496644331544875,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9230--Probe_2445","Probe_9230--Probe_2445","Probe_9230","Probe_2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781573398898472,TRUE,-0.0329983928158117,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_4312","Probe_9693--Probe_4312","Probe_9693","Probe_4312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270181857833601,TRUE,-0.171507577227044,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_7999","Probe_9693--Probe_7999","Probe_9693","Probe_7999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570070293482982,TRUE,0.0698143909051302,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_10529","Probe_9693--Probe_10529","Probe_9693","Probe_10529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682510544507928,TRUE,0.640631796337857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_2594","Probe_9693--Probe_2594","Probe_9693","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591693227076107,TRUE,-0.217642029545788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_10272","Probe_9693--Probe_10272","Probe_9693","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812103413310546,TRUE,0.535722659774722,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_11918","Probe_9693--Probe_11918","Probe_9693","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529460629288079,TRUE,0.170256249543086,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_7598","Probe_9693--Probe_7598","Probe_9693","Probe_7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736265070492269,TRUE,0.0980490947271493,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_9693--Probe_2445","Probe_9693--Probe_2445","Probe_9693","Probe_2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646892547231277,TRUE,-0.388953244552768,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_7999","Probe_4312--Probe_7999","Probe_4312","Probe_7999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366905460937068,TRUE,0.0919362151948336,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_10529","Probe_4312--Probe_10529","Probe_4312","Probe_10529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109511010778614,TRUE,-0.0973731209581427,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_2594","Probe_4312--Probe_2594","Probe_4312","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273748759510976,TRUE,-0.210528522661178,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_10272","Probe_4312--Probe_10272","Probe_4312","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301701417690758,TRUE,-0.0656016824662831,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_11918","Probe_4312--Probe_11918","Probe_4312","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194107466864014,TRUE,-0.0789905840733791,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_7598","Probe_4312--Probe_7598","Probe_4312","Probe_7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359764327937762,TRUE,-0.106199569890462,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_4312--Probe_2445","Probe_4312--Probe_2445","Probe_4312","Probe_2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426477564801281,TRUE,0.0218767387303147,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_7999--Probe_10529","Probe_7999--Probe_10529","Probe_7999","Probe_10529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271887374896894,TRUE,-0.0127237729582251,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_7999--Probe_2594","Probe_7999--Probe_2594","Probe_7999","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499665918004997,TRUE,-0.152731592125436,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_7999--Probe_10272","Probe_7999--Probe_10272","Probe_7999","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757441102823368,TRUE,0.514414533492609,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_7999--Probe_11918","Probe_7999--Probe_11918","Probe_7999","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756737443502034,TRUE,0.621595175800722,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
