"branch","selection_rule","pair_label","var1","var2","delta_A","dominance_waba","dominance_iwaba","flipped","r_R_billard","r_R_het","r_R_het_defined","delta_A_estimate","delta_A_ci_lower","delta_A_ci_upper","delta_A_ci_defined","delta_A_n_finite","delta_A_boot_defined_rate","delta_A_reject_null","delta_A_p_value","delta_A_q_value","delta_A_q_le_0_05","delta_A_q_le_0_10","r_R_het_estimate","r_R_het_ci_lower","r_R_het_ci_upper","r_R_het_ci_defined","r_R_het_n_finite","r_R_het_boot_defined_rate","r_R_het_reject_null","r_R_het_p_value","r_R_het_q_value","r_R_het_q_le_0_05","r_R_het_q_le_0_10","bootstrap_B","bootstrap_seed","checkpoint_file","checkpoint_every"
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_10573--Probe_13629","Probe_10573","Probe_13629",0.186029243265641,"Between","Between",FALSE,0.999037973110612,0.999239686823865,TRUE,0.186029243265641,0.11169274916338,0.252026132661152,TRUE,399,1,TRUE,0.03,0.0608443708609272,FALSE,TRUE,0.999239686823865,0.997093117988991,0.999683567600532,TRUE,399,1,TRUE,0.06,0.10337552742616,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_10573--Probe_2253","Probe_10573","Probe_2253",0.000155596701869061,"Between","Between",FALSE,0.022541384123033,-0.128676349707336,TRUE,0.000155596701869061,-3.98886694033119e-05,0.000624329061215114,TRUE,399,1,FALSE,0.085,0.137368073878628,FALSE,FALSE,-0.128676349707336,-0.138848301899722,-0.0882675221254526,TRUE,399,1,TRUE,0.045,0.0821535022354694,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_10573--Probe_14784","Probe_10573","Probe_14784",-0.0486328166911845,"Within","Within",FALSE,0.995027816366298,0.99463903566803,TRUE,-0.0486328166911845,-0.209957074424945,0.158014369078488,TRUE,399,1,FALSE,0.045,0.0825224550898204,FALSE,TRUE,0.99463903566803,0.963797268032661,0.999356544050179,TRUE,399,1,TRUE,0.025,0.0519067796610169,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_8348","Probe_14780","Probe_8348",0.00030198251847909,"Between","Between",FALSE,0.0270037123538826,-0.114655493063381,TRUE,0.00030198251847909,1.32526106926928e-05,0.000776747742865996,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,-0.114655493063381,-0.122592157935972,-0.0799892608558244,TRUE,399,1,TRUE,0.12,0.180811808118081,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_9155","Probe_14780","Probe_9155",0.283538276665154,"Between","Between",FALSE,0.999753925051833,0.999718369618019,TRUE,0.283538276665154,0.167618528175936,0.382715243902084,TRUE,399,1,TRUE,0.12,0.179487179487179,FALSE,FALSE,0.999718369618019,0.999058128642187,0.999882041427557,TRUE,399,1,TRUE,0.175,0.250730994152047,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_10471","Probe_14780","Probe_10471",0.180676823208191,"Between","Between",FALSE,0.999746914790669,0.999711689069584,TRUE,0.180676823208191,-0.000244671456716668,0.365858361001205,TRUE,399,1,FALSE,0.12,0.179487179487179,FALSE,FALSE,0.999711689069584,0.998743294183013,0.999896109523407,TRUE,399,1,TRUE,0.12,0.180811808118081,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_6835","Probe_14780","Probe_6835",0.000924269959020679,"Between","Between",FALSE,0.0343416134586449,-0.107029141377481,TRUE,0.000924269959020679,0.000402727281125636,0.0026626078266406,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,-0.107029141377481,-0.154591631729723,-0.0906165702734606,TRUE,399,1,TRUE,0.115,0.175,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_12469","Probe_14780","Probe_12469",0.0797939028691436,"Within","Between",TRUE,0.999451172643257,0.999375818148626,TRUE,0.0797939028691436,-0.0842835876167956,0.274311390214852,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,0.999375818148626,0.996595384665749,0.999811061928129,TRUE,399,1,TRUE,0.12,0.180811808118081,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_14809","Probe_14780","Probe_14809",0.129713332434396,"Between","Between",FALSE,0.998069988695451,0.997793693830137,TRUE,0.129713332434396,-0.0242377640041155,0.223390646874593,TRUE,399,1,FALSE,0.125,0.185606060606061,FALSE,FALSE,0.997793693830137,0.950154320219197,0.999834107897984,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_15704","Probe_14780","Probe_15704",0.217805480047992,"Between","Between",FALSE,0.999808195955821,0.999794098892085,TRUE,0.217805480047992,0.0785352038983053,0.353285264022187,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,0.999794098892085,0.998911643774121,0.999910115330913,TRUE,399,1,TRUE,0.12,0.180811808118081,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_780","Probe_14780","Probe_780",1.91694688965248e-05,"Between","Between",FALSE,0.045733561808361,-0.0956153112316031,TRUE,1.91694688965248e-05,-0.000774236463431208,0.00368604578157998,TRUE,399,1,FALSE,0.11,0.169496855345912,FALSE,FALSE,-0.0956153112316031,-0.140259725246892,-0.0314260170204023,TRUE,399,1,TRUE,0.115,0.175,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_10726","Probe_14780","Probe_10726",0.0824759688107291,"Within","Between",TRUE,0.998187376860504,0.997983491887596,TRUE,0.0824759688107291,-0.0970634746024885,0.261063813452995,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,0.997983491887596,0.966315818401404,0.999790442272048,TRUE,399,1,TRUE,0.02,0.0423143350604491,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_15997","Probe_14780","Probe_15997",0.23881810657652,"Between","Between",FALSE,0.999709564919884,0.999763558048526,TRUE,0.23881810657652,0.067495481583438,0.395615513763632,TRUE,399,1,TRUE,0.115,0.174134734239802,FALSE,FALSE,0.999763558048526,0.998865678909073,0.999875828238962,TRUE,399,1,TRUE,0.12,0.180811808118081,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_1667","Probe_14780","Probe_1667",0.00017630327157551,"Between","Between",FALSE,0.0354856932316981,-0.110435547414594,TRUE,0.00017630327157551,-1.52513206529861e-05,0.000682920666115567,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,-0.110435547414594,-0.148047212441017,-0.0935413664151716,TRUE,399,1,TRUE,0.675,0.742924528301887,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_13873","Probe_14780","Probe_13873",0.12055048773182,"Within","Between",TRUE,0.999789021746029,0.999858804198652,TRUE,0.12055048773182,-0.0512616358490257,0.286500048755541,TRUE,399,1,FALSE,0.105,0.163645038167939,FALSE,FALSE,0.999858804198652,0.998097075937905,0.999927998980831,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_10430","Probe_14780","Probe_10430",0.000105190633329432,"Between","Between",FALSE,0.132065894952654,0.000395974098889241,TRUE,0.000105190633329432,-0.00192410384245754,0.00347927887807138,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,0.000395974098889241,-0.0681845808910879,0.101401572890265,TRUE,399,1,FALSE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_5326","Probe_14780","Probe_5326",0.136936217050473,"Between","Between",FALSE,0.998802679154975,0.998767343473835,TRUE,0.136936217050473,0.00692565334076172,0.241030412555159,TRUE,399,1,TRUE,0.125,0.185606060606061,FALSE,FALSE,0.998767343473835,0.979073513355897,0.999770925229982,TRUE,399,1,TRUE,0.02,0.0423143350604491,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_11999","Probe_14780","Probe_11999",0.054435245274644,"Within","Between",TRUE,0.999551181948612,0.99963879842602,TRUE,0.054435245274644,-0.0743219484068358,0.242099205192276,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,0.99963879842602,0.97516619301518,0.999899463787941,TRUE,399,1,TRUE,0.095,0.1484375,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_3034","Probe_14780","Probe_3034",0.000605364603882481,"Between","Between",FALSE,0.0405169703475737,-0.106350974584008,TRUE,0.000605364603882481,0.000244422863612915,0.00183068188300101,TRUE,399,1,TRUE,0.13,0.191636582430806,FALSE,FALSE,-0.106350974584008,-0.192835734178082,-0.0810123294709268,TRUE,399,1,TRUE,0.115,0.175,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_9852","Probe_14780","Probe_9852",0.000456093805422389,"Between","Between",FALSE,0.0779472224250405,-0.0633394709426784,TRUE,0.000456093805422389,-0.000408384549089805,0.00195023134010849,TRUE,399,1,FALSE,0.12,0.179487179487179,FALSE,FALSE,-0.0633394709426784,-0.0860776126241642,0.0523544397950072,TRUE,399,1,FALSE,0.175,0.250730994152047,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_10102","Probe_14780","Probe_10102",0.135933567224885,"Between","Between",FALSE,0.999324317701757,0.99940214165147,TRUE,0.135933567224885,-0.0222264705866912,0.306506126005342,TRUE,399,1,FALSE,0.08,0.131720430107527,FALSE,FALSE,0.99940214165147,0.991885353259436,0.999791197390121,TRUE,399,1,TRUE,0.1,0.155456852791878,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_2011","Probe_14780","Probe_2011",0.125242841433167,"Between","Between",FALSE,0.995722290139292,0.995282372025466,TRUE,0.125242841433167,-0.0151983632356988,0.227265178293535,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,0.995282372025466,0.9133673044154,0.999229580721884,TRUE,399,1,TRUE,0.045,0.0821535022354694,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_2373","Probe_14780","Probe_2373",0.150807179052974,"Between","Between",FALSE,0.999392028396568,0.999549600105712,TRUE,0.150807179052974,0.060286814338546,0.284721190576373,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,0.999549600105712,0.911729430410249,0.999819866968046,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_9917","Probe_14780","Probe_9917",0.150807179052974,"Between","Between",FALSE,0.999392028396568,0.999549600105712,TRUE,0.150807179052974,0.060286814338546,0.284721190576373,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,0.999549600105712,0.911729430410249,0.999819866968046,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_15059","Probe_14780","Probe_15059",0.189538659894062,"Between","Between",FALSE,0.998501002769487,0.998536124521153,TRUE,0.189538659894062,0.0414321364692981,0.321847061709452,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,0.998536124521153,0.987376414238012,0.99986547236777,TRUE,399,1,TRUE,0.03,0.0605436573311367,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_1159","Probe_14780","Probe_1159",0.000598106676641939,"Between","Between",FALSE,0.029577046377536,-0.120855759493314,TRUE,0.000598106676641939,0.000175347440250227,0.00151583426865881,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,-0.120855759493314,-0.153588232552216,-0.0945913059791298,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_13629","Probe_14780","Probe_13629",0.149898645340166,"Between","Between",FALSE,0.999072412085178,0.99921857795821,TRUE,0.149898645340166,-0.0674460304498713,0.332397766385936,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,0.99921857795821,0.997279292341204,0.999724110598257,TRUE,399,1,TRUE,0.01,0.0232889733840304,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_2253","Probe_14780","Probe_2253",0.000482011489003265,"Between","Between",FALSE,0.0237065357569966,-0.128343041189177,TRUE,0.000482011489003265,9.50922251616534e-05,0.00122827932736246,TRUE,399,1,TRUE,0.01,0.0231568998109641,TRUE,TRUE,-0.128343041189177,-0.137350014898675,-0.0865420726629602,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_14780--Probe_14784","Probe_14780","Probe_14784",0.115022669243983,"Within","Between",TRUE,0.995973972925164,0.995665334460082,TRUE,0.115022669243983,-0.069832655560209,0.266934381232293,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,0.995665334460082,0.967312596129177,0.999430868908524,TRUE,399,1,TRUE,0.01,0.0232889733840304,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_9155","Probe_8348","Probe_9155",0.000570057706637902,"Between","Between",FALSE,0.0199986702626913,-0.123008641467165,TRUE,0.000570057706637902,0.000197652588955201,0.00134393564597487,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,-0.123008641467165,-0.126663891692111,-0.078138411742564,TRUE,399,1,TRUE,0.045,0.0821535022354694,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_10471","Probe_8348","Probe_10471",0.000378210075232293,"Between","Between",FALSE,0.0210809833766615,-0.122199451407427,TRUE,0.000378210075232293,6.19630240570614e-05,0.00101164264651776,TRUE,399,1,TRUE,0.005,0.0126811594202899,TRUE,TRUE,-0.122199451407427,-0.128136740627207,-0.0792361423324008,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_6835","Probe_8348","Probe_6835",0.000135717706053473,"Between","Between",FALSE,0.0390066846076682,-0.101748617400082,TRUE,0.000135717706053473,-9.35121288496807e-05,0.000638092120301802,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.101748617400082,-0.123262781632621,-0.0674763084810206,TRUE,399,1,TRUE,0.565,0.651105362182502,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_12469","Probe_8348","Probe_12469",9.98633167311898e-06,"Between","Between",FALSE,0.0335055715000551,-0.108485674721746,TRUE,9.98633167311898e-06,-0.000978959439900596,0.000574765610993409,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.108485674721746,-0.113604416531275,-0.0383591689866328,TRUE,399,1,TRUE,0.035,0.069264943457189,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_14809","Probe_8348","Probe_14809",0.000176890826118653,"Between","Between",FALSE,0.0147850736878963,-0.130229664302544,TRUE,0.000176890826118653,-0.000148078627821771,0.000715875772981016,TRUE,399,1,FALSE,0.045,0.0825224550898204,FALSE,TRUE,-0.130229664302544,-0.16004792227387,-0.0848403165837097,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_15704","Probe_8348","Probe_15704",0.000426631560871553,"Between","Between",FALSE,0.0230947401563636,-0.121264541233284,TRUE,0.000426631560871553,0.000163265177964084,0.00127117925881992,TRUE,399,1,TRUE,0.015,0.0333484573502722,TRUE,TRUE,-0.121264541233284,-0.127208829967302,-0.078396464598473,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_780","Probe_8348","Probe_780",1.37332869212395e-05,"Between","Between",FALSE,0.0584007279151543,-0.0811385595821465,TRUE,1.37332869212395e-05,-0.000344440097773413,0.00634336005143313,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.0811385595821465,-0.121636838223073,0.073233209290235,TRUE,399,1,FALSE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_8348--Probe_10726","Probe_8348","Probe_10726",0.000209328423765118,"Between","Between",FALSE,0.0222967720480318,-0.124737726446263,TRUE,0.000209328423765118,-0.000148586780301518,0.000801749018245564,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.124737726446263,-0.142592916243094,-0.0790818754051089,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
